range,en,lt,translated_text,BLEU_Score,CHRF_Score,COMET_Score
342-354,Are you  feeling better now?,Ar dabar Jums  geriau?,Dabar jautiesi geriau?,23.217024112151968,51.113854292960305,1.2078235149383545
355-369,"At a  Party,  talking about a family.","Vakarėlyje,  apie šeimą","Vakarėlyje, kai kalbama apie šeimą.",23.217024112151968,51.113854292960305,1.2111855745315552
355-369,We haven't seen  each other for ages. How are your children?,Šimtą  metų nesimatėme. Kaip Jūsų vaikai?,Mes nematėme vienas kito jau daug metų.,23.217024112151968,51.113854292960305,0.8679000735282898
355-369,"You have got  two,  haven't you?","Jūs  turite du, ar ne?","Turi du, tiesa?",23.217024112151968,51.113854292960305,0.2780838906764984
355-369,That's  right.  Since we last met my daughter has married.,"Taip.  Nuo to laiko, kai buvome susitikę, mano duktė ištekėjo.","Nuo tada, kai paskutinį kartą susitikome, mano dukra ištekėjo.",23.217024112151968,51.113854292960305,1.1467828750610352
355-369,"Your daughter is  a doctor, isn't she?","Jūsų  duktė gydytoja, ar ne?","Tavo dukra yra gydytoja, ar ne?",23.217024112151968,51.113854292960305,1.2963273525238037
355-369,"No, my wife is a  doctor.","Ne,  mano žmona yra gydytoja.","Ne, mano žmona yra gydytoja.",23.217024112151968,51.113854292960305,1.3289744853973389
355-369,"My daughter is  still at university, and my son as well.","Mano  duktė dar studijuoja universitete, taip pat ir sūnus.","Mano dukra dar mokosi universitete, o sūnus irgi.",23.217024112151968,51.113854292960305,1.2829935550689697
355-369,What do they  study then?,Ką jie  studijuoja?,Ką jie studijuoja tada?,23.217024112151968,51.113854292960305,1.243041753768921
355-369,Both the same  subject.,Abu  tą patį dalyką.,Abu tos pačios temos.,23.217024112151968,51.113854292960305,1.1474497318267822
355-369,Business  management.,Vadybą.,Verslo vadyba.,23.217024112151968,51.113854292960305,0.3343549370765686
355-369,And your  children? What do they do?,O  Jūsų vaikai? Ką jie veikia?,O jūsų vaikai?,23.217024112151968,51.113854292960305,0.9950496554374695
355-369,I have no  children.,Aš  neturiu vaikų.,Vaikų neturiu.,23.217024112151968,51.113854292960305,0.4312545955181122
355-369,"I'm not  married, either.",Ir  nesu vedęs.,Aš taip pat nesu vedęs.,23.217024112151968,51.113854292960305,1.1434259414672852
355-369,You must be  thinking of my sister.,Jūs  tikriausiai galvojate apie mano seserį?,Turbūt galvoji apie mano seserį.,23.217024112151968,51.113854292960305,1.205948829650879
355-369,She has two  children.,Ji turi du  vaikus.,Ji turi du vaikus.,23.217024112151968,51.113854292960305,1.3285677433013916
370-376,Holidays,Atostogos,Šventės,23.217024112151968,51.113854292960305,-0.48877373337745667
370-376,How was your  holiday then?,Kaip Tavo  atostogos?,Kaip tada buvo jūsų atostogos?,23.217024112151968,51.113854292960305,1.283851146697998
370-376,Great. We've been  to South Germany by car.,Puikiai.  Mes keliavome po pietinę Vokietiją automobiliu.,Mes į Pietų Vokietiją atvykome automobiliu.,23.217024112151968,51.113854292960305,0.4665758013725281
370-376,I don't know  South Germany.,Aš  visai nežinau pietinės Vokietijos.,Pietų Vokietijos aš nežinau.,23.217024112151968,51.113854292960305,1.230278730392456
370-376,"Oh, the area is  wonderful! Meadows, woods, mountains, mountain lakes. We loved it!","O,  vietos puikios! Pievos, miškai, kalnai, ir ežerai. Mums labai patiko.","O, vietovė nuostabi! Pievos, miškai, kalnai, kalnų ežerai. Mums tai patiko!",23.217024112151968,51.113854292960305,1.1971415281295776
370-376,What was the  weather like?,O koks buvo  oras?,Koks buvo oras?,23.217024112151968,51.113854292960305,1.3088512420654297
370-376,We had 7 days  rain and 3 days of sunshine!,"Septynias  dienas lijo, o tris - švietė saulė!",Buvo 7 dienos lietaus ir 3 dienos saulės!,23.217024112151968,51.113854292960305,0.7145519256591797
377-386,Plans for a  picnic. Making sugestions.,Iškylos  planavimas. Pasiūlymai.,Planai iškylą. Padaryti sugestions.,23.217024112151968,51.113854292960305,-0.4501687288284302
377-386,Are you  hungry?  Or not yet?,"Ar Tu jau  alkanas, ar dar ne?",Ar tu alkanas?,23.217024112151968,51.113854292960305,-1.2689555883407593
377-386,I'm hungry and  thirsty.,Aš  alkanas ir ištroškęs.,Aš alkanas ir ištroškęs.,23.217024112151968,51.113854292960305,1.326005220413208
377-386,Shall we have our  picnic?,Ar jau  valgysime?,Gal mums pikniką?,23.217024112151968,51.113854292960305,-1.1047403812408447
377-386,That's a great  idea. Where shall we have the picknic?,Tai  puiki mintis. Kur bus mūsų piknikas?,"Tai puiki idėja, kur mes turėsime pikniką?",23.217024112151968,51.113854292960305,1.2421224117279053
377-386,I suggest in the  court gardens.,Siūlau  pilies sode.,Siūlau į teismo sodus.,23.217024112151968,51.113854292960305,-0.8200654983520508
377-386,"Yes, that's  grand. Afterwards we can go inside and have a look around. I would like to see the  porcelain collection.","O,  mes galime eiti į vidų ir apžiūrėti pilį. Aš norėčiau pamatyti porceliano  kolekciją.","Taip, tai puiku. Po to galime eiti vidun ir apsižvalgyti. Norėčiau pamatyti porceliano kolekciją.",23.217024112151968,51.113854292960305,0.8014317750930786
377-386,It's very  famous.  It contains all the original pieces from the 18th century.,"Ji  gana garsi. Visi daiktai originalūs, iš 18 amžiaus.",Tai labai garsus. Jame yra visi originalūs XVIII a. kūriniai.,23.217024112151968,51.113854292960305,0.4953029155731201
377-386,I've heard about  that. I hope we won't break anything.,"Aš  girdėjau apie tai. Tikiuosi, mes jų nesudaužysime.","Aš girdėjau apie tai, tikiuosi, kad mes nieko nenulaužsime.",23.217024112151968,51.113854292960305,0.959098756313324
377-386,Don't  worry! It's  all behind glass.,Nesijaudink! Jie  visi po stiklu.,"Nesijaudink, viskas už stiklo.",23.217024112151968,51.113854292960305,0.8443041443824768
387-397,Turning up late for an appointment,Vėlavimas  į susitikimą,Vėluoja į susitikimą,23.217024112151968,51.113854292960305,0.679533064365387
387-397,It's now twenty  past 12.,Jau  20 minučių po dvyliktos.,Dabar jau dvidešimt dvylika.,23.217024112151968,51.113854292960305,-0.07296924293041229
387-397,I had expected  you at 12.,Aš  Jūsų laukiau dvyliktą.,Laukėme tavęs 12 valandą.,23.217024112151968,51.113854292960305,0.4437254071235657
387-397,But you are quite  out of breat!.,Bet  Jūs gi uždusęs!,Bet jūs esate visiškai iš karvės!,23.217024112151968,51.113854292960305,-0.8098737001419067
387-397,I'm sorry. I had  (really) bad luck. This is a black day for me.,"Atsiprašau, bet  man labai nesisekė. Nesėkminga diena.","Atleisk, man (iš tikrųjų) nepasisekė.",23.217024112151968,51.113854292960305,0.8859458565711975
387-397,Everything went  wrong.,Viskas buvo  blogai.,Viskas buvo ne taip.,23.217024112151968,51.113854292960305,1.0534582138061523
387-397,What do you mean?,Ką Jūs turite galvoje?,Ką turi galvoje?,23.217024112151968,51.113854292960305,1.2720108032226562
387-397,"Well, the train  arrived late.","Nagi,  traukinys vėlavo.",Traukinys atvyko vėlai.,23.217024112151968,51.113854292960305,0.136048823595047
387-397,Then I couldn't  get a taxi; and besides the lift here isn't working either.,"Po  to negalėjau rasti taksi, be to čia ir liftas nedirba.",Tada aš negalėjau gauti taksi; ir be lifto čia taip pat neveikia.,23.217024112151968,51.113854292960305,0.9423759579658508
387-397,I must say that's  really too bad. First get your breath back.,Tikrai blogai. Bet pirmiausia atgaukite kvapą. Atsisėskite.,"Turiu pasakyti, kad tai labai blogai, pirmiausia atgauk kvėpavimą.",23.217024112151968,51.113854292960305,0.9193006157875061
387-397,"Thanks. No  wonder, today is Friday the 13th.","Nieko  nuostabaus, šiandien vasario 13 diena.","Nieko nuostabaus, šiandien penktadienis 13-oji.",23.217024112151968,51.113854292960305,1.0994200706481934
398-409,To express  surprise and disbelief,Išreikšti  nustebimą ir netikėjimą,Išreikšti staigmeną ir netikėjimo,23.217024112151968,51.113854292960305,1.2191532850265503
398-409,I have a surprise  for you.,Turiu  Tau siurprizą.,Turiu tau staigmeną.,23.217024112151968,51.113854292960305,1.3090076446533203
398-409,"What is it,  please do tell me!","Kas tai,  pasakyk.","Kas tai yra, prašau, pasakyk man!",23.217024112151968,51.113854292960305,0.8643680810928345
398-409,Have a quess.,Spėk.,Turėkite quess.,23.217024112151968,51.113854292960305,-0.1891070455312729
398-409,What could it be?  I have no idea.,Kas  tai galėtų būti. Neturiu supratimo.,Kas tai galėtų būti?,23.217024112151968,51.113854292960305,-0.315172016620636
398-409,Imagine you had  won the pools.,"Įsivaizduokite,  išlošėte.","Įsivaizduokite, kad laimėjote lenkus.",23.217024112151968,51.113854292960305,0.03454694151878357
398-409,What do you mean?,Ką  Jūs turite galvoje?,Ką turi galvoje?,23.217024112151968,51.113854292960305,1.2720108032226562
398-409,As I said: You  have won a huge amount of money.,Aš  gi pasakiau. Jūs laimėjote krūvą pinigų.,"Kaip jau sakiau, jūs laimėjote labai daug pinigų.",23.217024112151968,51.113854292960305,1.2512978315353394
398-409,"What, me? Really?  How come?",Kas?  Aš? Iš tikrųjų? Kaip?,"Kas, aš?",23.217024112151968,51.113854292960305,-0.28610801696777344
398-409,I don't know how  to say.,"Aš  nežinau, ką ir sakyti.","Nežinau, kaip pasakyti.",23.217024112151968,51.113854292960305,1.1206802129745483
398-409,We schould have a  drink on that!,Turime išgerti.,Mes galime gerti iš to!,23.217024112151968,51.113854292960305,0.4895177483558655
398-409,"Yes, of course.  I'll pay for it.",Žinoma.  Aš moku.,"Žinoma, aš už tai sumokėsiu.",23.217024112151968,51.113854292960305,0.8588158488273621
410-419,Enquiring  about a mystery (or good luck?),Paslaptis?,Paslaptis (ar sėkmės?),23.217024112151968,51.113854292960305,-0.48399966955184937
410-419,"Please  tell me inspector, why all these mysteries?","Pasakykite prašom, inspektoriau, kas čia per paslaptis?","Prašau, pasakykite man inspektoriau, kodėl visos šios paslaptys?",23.217024112151968,51.113854292960305,1.1630265712738037
410-419,That  I will tell you: this Man has inherited a fortune and doesn't believe it.,"Aš galiu pasakyti, jam nusišypsojo laimė. Ir jis netiki.",Aš jums pasakysiu: šis žmogus paveldėjo turtą ir netiki.,23.217024112151968,51.113854292960305,-0.06406605243682861
410-419,What  do you mean?,Ką Jūs turite galvoje?,Ką turi galvoje?,23.217024112151968,51.113854292960305,1.2720110416412354
410-419,He  just can't believe it.,Jis negali patikėti.,Jis tiesiog negali tuo patikėti.,23.217024112151968,51.113854292960305,1.3085957765579224
410-419,Did  he really inherit it?,Ar jis tikrai laimėjo?,Ar tikrai jį paveldėjo?,23.217024112151968,51.113854292960305,-0.8386343121528625
410-419,Are  you sure it's true?,"Ar Jūs tikras, tai tiesa?","Ar tu tikras, kad tai tiesa?",23.217024112151968,51.113854292960305,1.321361780166626
410-419,They  are hardly any doubts.,Nėra jokios abejonės.,Beveik nėra jokių abejonių.,23.217024112151968,51.113854292960305,1.2952446937561035
410-419,What  do you mean by that?,Ką visa tai reiškia?,Ką turi galvoje?,23.217024112151968,51.113854292960305,0.14360058307647705
410-419,I  don't believe it either! It's too good to be true!,Aš tikrai netikiu. Tai būtų per daug gerai.,"Aš irgi netikiu, kad tai per daug gerai, kad būtų tiesa!",23.217024112151968,51.113854292960305,0.6075126528739929
420-431,Two  friends on holiday,Du  draugai atostogauja,Du draugai atostogauja,23.217024112151968,51.113854292960305,1.3294131755828857
420-431,I  have to go to the bank and change money.,Aš turiu nueiti į banką ir pakeisti pinigus.,Aš turiu eiti į banką ir keisti pinigus.,23.217024112151968,51.113854292960305,1.3039801120758057
420-431,Let's  go together.,Eikime kartu.,Eime kartu.,23.217024112151968,51.113854292960305,0.7603026032447815
420-431,I  need money as well.,Man  taip pat reikia pinigų.,Man taip pat reikia pinigų.,23.217024112151968,51.113854292960305,1.3280779123306274
420-431,What's  the exchange rate today?,Koks  kursas šiandien?,Koks valiutos kursas šiandien?,23.217024112151968,51.113854292960305,0.7387270927429199
420-431,"Not  so favourable, but I haven't any more cash.","Ne  toks jau geras, bet aš nebeturiu grynųjų.","Ne taip gerai, bet aš daugiau pinigų neturiu.",23.217024112151968,51.113854292960305,0.975823700428009
420-431,Only  traveller's cheques.,Tik  kelioninius čekius.,Tik keliautojų čekiai.,23.217024112151968,51.113854292960305,-0.08712565898895264
420-431,In  the restaurant opposite I've paid with my credit card.,"Restorane,  priešais, aš mokėjau kreditine kortele.",Priešais restorane aš sumokėjau savo kreditine kortele.,23.217024112151968,51.113854292960305,1.0985558032989502
420-431,That's  possible?,Ar  galima?,Ar tai įmanoma?,23.217024112151968,51.113854292960305,1.2958743572235107
420-431,What  is the food like there?,Kaip  ten valgis?,Koks maistas yra ten?,23.217024112151968,51.113854292960305,0.6931470036506653
420-431,I  found it very good.,Man  patiko.,Man tai labai patiko.,23.217024112151968,51.113854292960305,1.3136632442474365
420-431,The  chef knows how to cook well.,Virėjas  moka virti.,"Vadovas žino, kaip gerai gaminti.",23.217024112151968,51.113854292960305,0.12482743710279465
432-441,At the  bank,Banke,Prie banko,23.217024112151968,51.113854292960305,-0.44739073514938354
432-441,Would you please  change this 500 mark note into Swiss franks for me?,Iškeiskite  prašom 500 markių į šveicariškus frankus.,Ar galėtumėte pakeisti šį 500 markių banknotą į Šveicarijos frankus?,23.217024112151968,51.113854292960305,0.6293480396270752
432-441,Please go to the  foreign exchange counter.,Eikite  prašom prie užsienio valiutos keitimo langelio.,Prašome eiti į užsienio valiutos keityklą.,23.217024112151968,51.113854292960305,1.2586638927459717
432-441,Thank  you.,Ačiū.,Ačiū.,23.217024112151968,51.113854292960305,1.3265116214752197
432-441,At the  foreign exchange counter,Prie  užsienio valiutos keitimo langelio,Užsienio valiutos keityklos,23.217024112151968,51.113854292960305,0.3065151274204254
432-441,"I'd like Swiss  franks, for 500 marks please.",Norėčiau  šveicariškų frankų už 500 markių.,"Norėčiau šveicariškų frankų, už 500 markių.",23.217024112151968,51.113854292960305,1.2727382183074951
432-441,Certainly. Here  is your money and your receipt.,Prašom.  Štai Jūsų pinigai ir kvitas.,Žinoma. Štai jūsų pinigai ir jūsų kvitas.,23.217024112151968,51.113854292960305,1.15776789188385
432-441,Could you also  give me Austrian shilings for 1000 marks please.,Duokite man  prašom dar Austrijos šilingų už 1000 markių?,"Taip pat galite man duoti Austrijos šilingų už 1000 markių, prašau.",23.217024112151968,51.113854292960305,1.096787452697754
432-441,Cash or  traveller's cheques?,Grynais  ar kelioniniais čekiais?,Grynųjų pinigų ar kelionės čekių?,23.217024112151968,51.113854292960305,0.407444030046463
432-441,Cash  please.,Grynais  prašom.,Grynais prašau.,23.217024112151968,51.113854292960305,1.317481517791748
442-458,"In the  street, asking for help","Gatvėje,  prašant pagalbos",Gatvėje – pagalbos prašymas,23.217024112151968,51.113854292960305,1.3118196725845337
442-458,"Hello, Mrs  Becker. How are you?",Sveiki  p. Becker. Kaip laikotės?,"Sveiki, ponia Beker.",23.217024112151968,51.113854292960305,0.38285529613494873
442-458,Fine.  Thanks.,Ahiū.  Gerai.,Ačiū.,23.217024112151968,51.113854292960305,0.3655967712402344
442-458,How are  you?,O  kaip Jūs?,Kaip tu?,23.217024112151968,51.113854292960305,1.1724488735198975
442-458,Not so  well.,Taip sau.,Ne taip gerai.,23.217024112151968,51.113854292960305,0.5437794327735901
442-458,Oh  dear. What is  the matter then?,"O brangioji, kas  yra?","O, kas tada?",23.217024112151968,51.113854292960305,0.09113742411136627
442-458,My credit card is  gone.,Mano  kreditinė kortelė dingo.,Mano kredito kortelė dingo.,23.217024112151968,51.113854292960305,1.327277660369873
442-458,I can't find it  anywhere.,Aš  niekur negaliu jos rasti.,Niekur nerandu.,23.217024112151968,51.113854292960305,-0.6486086249351501
442-458,When did you last  have it?,Kada  paskutinį kartą ją turėjote?,Kada paskutinį kartą jį turėjote?,23.217024112151968,51.113854292960305,1.2973953485488892
442-458,Only  yesterday.,Dar vakar.,Tik vakar.,23.217024112151968,51.113854292960305,0.901318371295929
442-458,I paid for  something with the card.,Aš mokkjau už  kažką kortele.,Už kažką sumokėjau kortele.,23.217024112151968,51.113854292960305,1.0133910179138184
442-458,Go to the bank  straight away.,Eikite tuoj pat  į banką.,Iš karto eikite į banką.,23.217024112151968,51.113854292960305,1.322160005569458
442-458,Do come with me  please.,"Eikime kartu,  prašau.","Prašau, eik su manimi.",23.217024112151968,51.113854292960305,-0.9423086643218994
442-458,I have a bad  headache.,Man labai skauda  galvą.,Turiu blogą galvos skausmą.,23.217024112151968,51.113854292960305,0.9179713726043701
442-458,Of course I'll  come with you.,"Žinoma, gerai.","Žinoma, kad eisiu su tavimi.",23.217024112151968,51.113854292960305,-0.250989705324173
442-458,We'll go to a  cafe and have a cup of coffee.,Mes užeisime į  kavinę ir išgersime puoduką kavos.,Nueisime į kavinę ir išgersime kavos.,23.217024112151968,51.113854292960305,1.3159794807434082
442-458,I have some  aspirin tablets and in the cafe we can get some water.,"Aš turiu  aspirino tabletę, o kavinėje gausime vandens.","Turiu keletą aspirino tablečių, o kavinėje galime gauti vandens.",23.217024112151968,51.113854292960305,1.28219473361969
459-483,Plans  for the Evening,Planai  vakarui,Planai vakarui,23.217024112151968,51.113854292960305,1.3288371562957764
459-483,What shall we do  this evening?,Ką  mes darysime šį vakarą?,Ką veiksime šį vakarą?,23.217024112151968,51.113854292960305,1.3066282272338867
459-483,Do we want to go  to the cinema or to the theatre?,Gal eisime į  kiną ar teatrą?,"Ar norime eiti į kiną, ar į teatrą?",23.217024112151968,51.113854292960305,1.2856394052505493
459-483,I'm sure we'll  still get tickets.,Galėtumėm dar  gauti bilietus.,"Esu tikras, kad bilietus gausime.",23.217024112151968,51.113854292960305,0.9876734614372253
459-483,But we could also  go dancing.,Galėtumėm  ir pašokti nueiti.,Taip pat galime šokti.,23.217024112151968,51.113854292960305,-0.5134181976318359
459-483,"I like  anything,  ballet or theatre.","Aš  mėgstu viską, ir baletą ir teatrą.",Man patinka viskas – baletas ar teatras.,23.217024112151968,51.113854292960305,1.0791574716567993
459-483,"I also like going  to the cinema; you choose,what to do.","Aš  mėgstu ir kiną; sugalvok, ką mes darysime.","Man taip pat patinka eiti į kiną; jūs pasirenkate, ką daryti.",23.217024112151968,51.113854292960305,0.4878055453300476
459-483,I just want to  have a night out.,Aš  tiesiog norėčiau kur nors išeiti.,Aš tik noriu praleisti naktį.,23.217024112151968,51.113854292960305,-0.0792306438088417
459-483,Peter remembers  how hard up he is.,"Piteris  prisimena, kaip sunku prie kasos.","Petras prisimena, kaip jam sunku.",23.217024112151968,51.113854292960305,0.6318469643592834
459-483,But he can't  suggest watching television.,Bet  jis negali pasiūlyti televizijos.,Bet jis negali pasiūlyti žiūrėti televizorių.,23.217024112151968,51.113854292960305,1.1707558631896973
459-483,They borrow the  newspaper from the man sitting at the table next to them and look for the theatre programme.,Jie pasiskolina  laikraštį iš vyriškio prie gretimo staliuko ir žiūri teatrų programą.,Jie pasiskolina laikraštį iš šalia sėdinčio vyro ir ieško teatro programos.,23.217024112151968,51.113854292960305,1.0786904096603394
459-483,"They find nothing  suitable, and decide to go to a restaurant.",Jie  neranda nieko tinkamo ir nusprendžia nueiti į restoraną.,Jie neranda nieko tinkamo ir nusprendžia eiti į restoraną.,23.217024112151968,51.113854292960305,1.3167628049850464
459-483,I'll take you of course.,"Žinoma, aš jus  kviečiu.","Žinoma, nuvesiu tave.",23.217024112151968,51.113854292960305,-0.23508122563362122
459-483,I know a good  restaurant. It's fairly small and not expensive.,Aš žinau gerą  restoraną. Jis nedidelis ir nebrangus.,"Žinau gerą restoraną, jis gana mažas ir nebrangus.",23.217024112151968,51.113854292960305,1.3144278526306152
459-483,"Service is good  and the food tastes excelent. That is the most important thing, don't you think?","Aptarnavimas  geras ir maistas puikus. O tai svarbiausia, ar ne?","Paslauga yra gera, o maistas skonis puikus. Tai svarbiausia, ar ne taip?",23.217024112151968,51.113854292960305,1.122206687927246
459-483,"Yes, thank you.","Taip, ačiū.","Taip, ačiū.",23.217024112151968,51.113854292960305,1.3301992416381836
459-483,"I can wear the  shirt that I bought a minute ago, and the tie, which you gave me as present.","Ap galiu  apsivilkti marškinius, kuriuos tik ką nusipirkau ir kaklaraištį, kurį tu man  padovanojai.","Galiu dėvėti marškinius, kuriuos nusipirkau prieš minutę, ir kaklaraištį, kurį man davei kaip dovaną.",23.217024112151968,51.113854292960305,1.127769947052002
459-483,We schould go now.,Mes turėtumėm  jau eiti.,Mes jau galime eiti.,23.217024112151968,51.113854292960305,0.9154643416404724
459-483,The shops close  at 6 and I still want to buy something.,"Parduotuvės  užsidaro 6-tą, o aš dar noriu ką nors nusipirkti.",Parduotuvės užsidaro 6 val. ir vis dar noriu ką nors nusipirkti.,23.217024112151968,51.113854292960305,1.2797414064407349
459-483,"Waiter, bill please!","Padavėjau, prašom sąskaitą.","Padavėjau, prašau!",23.217024112151968,51.113854292960305,0.5568141341209412
459-483,"A little jug of  coffee, one lemon tea and 2 pieces of cake; that comes to 9 marks 70.","Mažas kavinukas  kavos, arbata su citrina ir 2 gabaliukai pyrago; už visa tai 9 markės 70.","Šiek tiek kavos, vienos citrinos arbatos ir 2 gabaliukai pyrago; tai ateina iki 9 žymi 70.",23.217024112151968,51.113854292960305,0.653618335723877
459-483,Here's your bill.,Štai Jūsų  sąskaita.,Štai jūsų sąskaita.,23.217024112151968,51.113854292960305,1.3276439905166626
459-483,Should I give a tip?,Ar aš turiu  duoti arbatpinigių?,Ar turėčiau duoti patarimą?,23.217024112151968,51.113854292960305,0.510084867477417
459-483,"Only 30 Pfennigs,  if you want to.","Tiktai 30  pfenigių, jeigu nori.","Tik 30 pfenigų, jei nori.",23.217024112151968,51.113854292960305,1.283170461654663
459-483,"In Germany,  service is always included.",Vokietijoje  aptarnavimas visada įjungtas.,Vokietijoje paslaugos visada įtraukiamos.,23.217024112151968,51.113854292960305,0.456559956073761
484-498,To  clarify a confusion (wrong address),Išaiškinti  nesusipratimą (blogas adresas),Painiava (neteisingas adresas),23.217024112151968,51.113854292960305,0.2530011832714081
484-498,"Good  morning, are you from the express-courier service?",Labas  rytas. Ar Jūs iš ekspreso kurjerių tarnybos?,"Labas rytas, ar jūs iš greitojo kurjerių tarnybos?",23.217024112151968,51.113854292960305,1.2908656597137451
484-498,"Yes,  that's right.",Taip.,"Taip, teisingai.",23.217024112151968,51.113854292960305,1.0482964515686035
484-498,We  have been expecting you.,Mes  laukėme Jūsų.,Mes jūsų laukėme.,23.217024112151968,51.113854292960305,1.3145935535430908
484-498,Come in.,Prašom  įeiti.,Užeik.,23.217024112151968,51.113854292960305,-1.1368355751037598
484-498,Thanks.  Did you wait long?,Ačiū.  Ar Jūs laukėte ilgai?,Ar ilgai laukėte?,23.217024112151968,51.113854292960305,1.2370405197143555
484-498,It's  all right. Where are the parcels?,Nieko.  Kur paketas?,Kur yra siuntiniai?,23.217024112151968,51.113854292960305,-0.5144391059875488
484-498,Have  you got them?,Ar  Jūs turite jį?,Ar turi juos?,23.217024112151968,51.113854292960305,0.5862393975257874
484-498,"Of  course. Here you are, both in the name of Schmidt.","Žinoma.  Štai, abu Šmidto vardu.","Žinoma, čia tu esi, abu Šmito vardu.",23.217024112151968,51.113854292960305,0.8262811899185181
484-498,"Schmidt?  My name is Schulz, Elvira Schulz.","Šmidto?  Mano vardas Šulz, Elvyra Šulz.","Mano vardas yra Schulz, Elvira Schulz.",23.217024112151968,51.113854292960305,-0.14916178584098816
484-498,"There  must be something wrong. Here it says: Schmidt, Bahnhof Street 12, third floor.","Tai  kažkas negerai. Bet čia parašyta: Šmidt, Bahnhof Street 12, trečias aukštas.","Čia parašyta: Schmidt, Bahnhof Street 12, trečias aukštas.",23.217024112151968,51.113854292960305,0.6116426587104797
484-498,"Yes,  the address is correct, but we are on the fourth floor. The Schmidts are living on the 3rd floor.","Taip  adresas teisingas, bet mes esame ketvirtame aukšte. Šmidtai gyvena trečiajame.","Taip, adresas teisingas, bet mes esame ketvirtame aukšte. Šmitai gyvena trečiame aukšte.",23.217024112151968,51.113854292960305,1.2820680141448975
484-498,"Oh,  I'm sorry.","O,  atsiprašau.","O, atleisk.",23.217024112151968,51.113854292960305,-1.339475154876709
484-498,Goodbye.,Viso  gero.,Viso.,23.217024112151968,51.113854292960305,0.41099390387535095
484-498,What on earth did they order? Also with express-courier!,Kas  gi po galais čia dedasi? Ir dar ekspreso kurjeriai!,Ką jie užsakė žemėje? Taip pat su express-kurjeriu!,23.217024112151968,51.113854292960305,-0.8714028596878052
499-523,Airplane disaster in Vilnius - what is known about the event?,Lėktuvo katastrofa Vilniuje – kas žinoma apie įvykį?,Lėktuvo katastrofa Vilniuje - kas žinoma apie renginį?,23.217024112151968,51.113854292960305,1.3092262744903564
499-523,"On Monday morning a plane crash occurred in the capital - in Liepkalnis, near Vilnius Airport, a cargo aircraft ""Boeing 737"" crashed.","Pirmadienio rytą sostinėje įvyko lėktuvo katastrofa – Liepkalnyje, netoli Vilniaus oro uosto, nukrito krovininis orlaivis „Boeing 737“.","Pirmadienį ryte sostinėje – Liepkalnyje, netoli Vilniaus oro uosto, sudužo krovininis lėktuvasBoeing 737“.",23.217024112151968,51.113854292960305,1.2859952449798584
499-523,"One person was killed in the incident, three were injured, one of them is a Lithuanian.","Per įvykį vienas žmogus žuvo, trys sužeisti, vienas iš jų yra lietuvis.","Per incidentą žuvo vienas žmogus, trys buvo sužeisti, vienas iš jų – lietuvis.",23.217024112151968,51.113854292960305,1.3077775239944458
499-523,On Monday at 5.28 am received information that a cargo plane crashed in Liepkalnis near the house.,"Pirmadienį 5.28 val. ryto gauta informacija, kad krovininis lėktuvas nukrito Liepkalnyje šalia namo.","Pirmadienį 5.28 val. ryto gauta informacija, kad Liepkalnyje netoli namo sudužo krovininis lėktuvas.",23.217024112151968,51.113854292960305,1.3119409084320068
499-523,"Commercial aircraft flew to Vilnius from Leipzig, Germany.","Krovininis lėktuvas į Vilnių skrido iš Leipcigo, Vokietijos.","Komerciniai lėktuvai skraidė į Vilnių iš Leipcigo, Vokietijos.",23.217024112151968,51.113854292960305,1.2613861560821533
499-523,"Before the flight to Vilnius, the plane stood unused for two days, November 23-24, at Leipzig Airport.","Prieš skrydį į Vilnių lėktuvas dvi dienas, lapkričio 23–24 d., Leipcigo oro uoste stovėjo nenaudojamas, nors įprastai orlaiviu buvo skraidoma kasdien.","Prieš skrydį į Vilnių lėktuvas dvi dienas, lapkričio 23-24 dienomis, Leipcigo oro uoste stovėjo nenaudojamas.",23.217024112151968,51.113854292960305,1.2639659643173218
499-523,"Airplane crashed in Liepkalnis, at the intersection of Žirniai and Liepkalnis streets.","Lėktuvas nukrito Liepkalnyje, ties Žirnių ir Liepkalnio gatvėmis.","Lėktuvas sudužo Liepkalnyje, Žirnių ir Liepkalnio gatvių sankirtoje.",23.217024112151968,51.113854292960305,1.313603401184082
499-523,"Company DHL's commissioned flights were performed by an aircraft belonging to Spanish airlines ""Swiftair"".","Bendrovės DHL užsakomuosius skrydžius vykdė lėktuvas, priklausęs Ispanijos oro linijoms „Swiftair“.",DHL kompanijos užsakomuosius skrydžius atliko Ispanijos oro linijų bendroveiSwiftair“ priklausantis orlaivis.,23.217024112151968,51.113854292960305,0.9120678305625916
499-523,"In the internet, when the pilot's and flight commander's voice recording appeared, it was noticed that the conversation was completely routine, no signs of panic were recorded.","Internete pasirodžius pilotų ir skrydžio vadovo garso įrašui, pastebėta, kad pokalbis buvo visiškai rutininis, nefiksuota jokių nerimo ženklų.","Internete, kai pasirodė piloto ir skrydžio vado balsas, buvo pastebėta, kad pokalbis buvo visiškai įprastas, nebuvo užfiksuota panikos požymių.",23.217024112151968,51.113854292960305,1.1757901906967163
499-523,DHL informed that due to the plane crash an investigation has been started.,"DHL informavo, kad dėl lėktuvo katastrofos pradėtas tyrimas.","DHL pranešė, kad dėl lėktuvo katastrofos pradėtas tyrimas.",23.217024112151968,51.113854292960305,1.3210489749908447
